rec_rate,bottleneck_size,est,chr_length,n_populations,migration_rate,Ne,outbreak_size,sampling_proportion,generations,mutation_rate,s,h,g_sel_start,selfing_rate,replicate_id,scenario_id,outdir,rec_category,bottle_category,est_category
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,16,MIG476_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,17,MIG477_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,18,MIG478_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,19,MIG479_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.01,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,20,MIG480_medium_loose_low_mmedium,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,1,MIG481_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,2,MIG482_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,3,MIG483_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,4,MIG484_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,5,MIG485_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,6,MIG486_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,7,MIG487_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,8,MIG488_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,9,MIG489_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,10,MIG490_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,11,MIG491_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,12,MIG492_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,13,MIG493_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,14,MIG494_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,15,MIG495_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,16,MIG496_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,17,MIG497_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,18,MIG498_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,19,MIG499_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.05,200,1.03e-08,0.0,0.5,80,0.0,20,MIG500_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,1,MIG501_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,2,MIG502_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,3,MIG503_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,4,MIG504_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,5,MIG505_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,6,MIG506_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,7,MIG507_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,8,MIG508_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,9,MIG509_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,10,MIG510_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,11,MIG511_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,12,MIG512_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,13,MIG513_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,14,MIG514_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,15,MIG515_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,16,MIG516_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,17,MIG517_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,18,MIG518_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,19,MIG519_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.1,200,1.03e-08,0.0,0.5,80,0.0,20,MIG520_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,1,MIG521_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,2,MIG522_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,3,MIG523_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,4,MIG524_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,5,MIG525_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,6,MIG526_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,7,MIG527_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,8,MIG528_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,9,MIG529_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,10,MIG530_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,11,MIG531_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,12,MIG532_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,13,MIG533_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,14,MIG534_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,15,MIG535_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,16,MIG536_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,17,MIG537_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,18,MIG538_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,19,MIG539_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,20,0.145,640851,3,0.05,10000,1000,0.2,200,1.03e-08,0.0,0.5,80,0.0,20,MIG540_medium_loose_low_mhigh,sim_migration,medium,loose,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,1,MIG541_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,2,MIG542_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,3,MIG543_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,4,MIG544_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,5,MIG545_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,6,MIG546_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,7,MIG547_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,8,MIG548_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,9,MIG549_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,10,MIG550_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,11,MIG551_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,12,MIG552_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,13,MIG553_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,14,MIG554_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,15,MIG555_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,16,MIG556_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,17,MIG557_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,18,MIG558_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,19,MIG559_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,20,MIG560_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,1,MIG561_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,2,MIG562_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,3,MIG563_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,4,MIG564_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,5,MIG565_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,6,MIG566_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,7,MIG567_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,8,MIG568_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,9,MIG569_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,10,MIG570_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,11,MIG571_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,12,MIG572_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,13,MIG573_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,14,MIG574_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,15,MIG575_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,16,MIG576_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,17,MIG577_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,18,MIG578_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,19,MIG579_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,20,MIG580_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,1,MIG581_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,2,MIG582_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,3,MIG583_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,4,MIG584_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,5,MIG585_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,6,MIG586_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,7,MIG587_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,8,MIG588_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,9,MIG589_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,10,MIG590_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,11,MIG591_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,12,MIG592_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,13,MIG593_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,14,MIG594_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,15,MIG595_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,16,MIG596_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,17,MIG597_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,18,MIG598_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,19,MIG599_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.001,10000,1000,0.2,200,2.13e-08,0.0,0.5,80,0.0,20,MIG600_medium_medium_moderate_mlow,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,1,MIG601_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,2,MIG602_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,3,MIG603_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,4,MIG604_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,5,MIG605_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,6,MIG606_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,7,MIG607_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,8,MIG608_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,9,MIG609_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,10,MIG610_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,11,MIG611_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,12,MIG612_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,13,MIG613_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,14,MIG614_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,15,MIG615_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,16,MIG616_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,17,MIG617_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,18,MIG618_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,19,MIG619_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.05,200,2.13e-08,0.0,0.5,80,0.0,20,MIG620_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,1,MIG621_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,2,MIG622_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,3,MIG623_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,4,MIG624_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,5,MIG625_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,6,MIG626_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,7,MIG627_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,8,MIG628_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,9,MIG629_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,10,MIG630_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,11,MIG631_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,12,MIG632_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,13,MIG633_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,14,MIG634_medium_medium_moderate_mmedium,sim_migration,medium,medium,
1e-07,5,0.3,640851,3,0.01,10000,1000,0.1,200,2.13e-08,0.0,0.5,80,0.0,15,MIG635_medium_medium_moderate_mmedium,sim_migration,medium,medium,
